BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,cluster,CUST_ID,BALANCE,PAYMENTS,MINIMUM_PAYMENTS
1.0,1724.75,1638.97,85.78,1878.058967,0.833333,0.75,0.666667,0.083333,1.0,29.0,7500.0,0.0,12.0,0,C11628,5805.32079,1351.901655,1419.470367
1.0,40.0,0.0,40.0,0.0,0.166667,0.0,0.166667,0.0,0.0,3.0,2900.0,0.0,12.0,1,C15800,379.198083,224.790156,212.520426
1.0,401.16,0.0,401.16,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,2500.0,1.0,12.0,0,C15837,25.383911,419.168947,164.819559
0.454545,129.0,129.0,0.0,2496.787814,0.083333,0.083333,0.0,0.25,3.0,1.0,12000.0,0.090909,12.0,1,C12845,267.88449,1974.293695,72.930255
1.0,818.02,326.02,492.0,2758.007287,1.0,0.083333,1.0,0.083333,3.0,14.0,3000.0,0.083333,12.0,0,C10709,2705.591995,4055.34116,1002.627519
1.0,1846.03,507.32,1338.71,187.819777,1.0,0.333333,1.0,0.083333,1.0,33.0,4500.0,0.0,12.0,0,C16178,2136.215769,1082.35936,521.999553
1.0,281.81,183.81,98.0,0.0,0.666667,0.416667,0.583333,0.0,0.0,15.0,1600.0,0.083333,12.0,0,C17976,352.58799,835.301657,175.210164
1.0,20.0,20.0,0.0,148.074839,0.083333,0.083333,0.0,0.25,3.0,1.0,500.0,0.0,12.0,1,C17951,342.76107,507.859879,198.241326
1.0,0.0,0.0,0.0,803.573286,0.0,0.0,0.0,0.166667,2.0,0.0,1200.0,0.0,12.0,1,C18010,972.604156,751.50856,230.564527
1.0,0.0,0.0,0.0,2704.302935,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,0.0,12.0,1,C17297,2666.147576,592.958317,807.751154
0.909091,1283.4,1140.9,142.5,6312.335558,0.818182,0.818182,0.090909,1.0,24.0,34.0,4500.0,0.0,11.0,1,C15599,4837.835705,5190.696125,6825.44203
1.0,709.01,709.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,0.916667,12.0,0,C14565,62.440728,716.721864,170.422207
0.363636,684.24,0.0,684.24,0.0,1.0,0.0,1.0,0.0,0.0,37.0,1000.0,0.0,12.0,0,C17100,311.987575,2154.534733,508.095621
1.0,307.11,163.29,143.82,0.0,0.833333,0.25,0.666667,0.0,0.0,12.0,1500.0,0.0,12.0,0,C11057,445.409094,467.844102,171.370838
1.0,2655.68,1607.63,1048.05,6263.883768,0.833333,0.333333,1.0,0.5,11.0,111.0,8300.0,0.083333,12.0,0,C11800,3790.914663,6173.165264,1192.462873
1.0,140.6,140.6,0.0,953.934018,0.083333,0.083333,0.0,0.25,3.0,2.0,5500.0,0.0,12.0,1,C12472,4587.892398,1151.202909,1489.130441
1.0,848.0,848.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,4500.0,0.0,12.0,1,C17101,3270.441222,1143.616386,1134.793009
1.0,2184.72,0.0,2184.72,0.0,1.0,0.0,1.0,0.0,0.0,41.0,4000.0,0.5,12.0,0,C18546,254.260019,1889.29739,188.392562
1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4.0,0.0,3000.0,0.0,12.0,1,C18294,2064.106212,543.902356,647.508482
1.0,952.29,152.29,800.0,274.949525,1.0,0.083333,1.0,0.083333,2.0,17.0,1200.0,0.0,12.0,0,C15740,997.98763,1273.253687,580.934766
1.0,1125.8,430.88,694.92,0.0,1.0,0.333333,1.0,0.0,0.0,17.0,3000.0,0.083333,12.0,0,C16500,305.72029,1863.122757,204.442058
1.0,300.0,0.0,300.0,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1000.0,0.0,12.0,0,C18405,1021.334556,516.596295,1127.577542
1.0,1902.4,1669.8,232.6,0.0,1.0,1.0,0.833333,0.0,0.0,29.0,900.0,0.0,12.0,0,C11656,705.232653,1941.959847,618.228223
1.0,2763.84,1434.43,1329.41,0.0,1.0,0.714286,0.857143,0.0,0.0,98.0,2000.0,0.0,7.0,0,C17693,1450.599152,343.918862,1339.665316
1.0,329.9,257.0,72.9,0.0,0.333333,0.166667,0.166667,0.0,0.0,6.0,1800.0,0.0,12.0,1,C12121,1262.645703,905.863527,271.464874
0.909091,1260.0,0.0,1260.0,2992.621714,0.333333,0.0,0.25,0.166667,2.0,4.0,6000.0,0.111111,12.0,1,C12769,2241.092286,4582.168916,654.524925
1.0,549.08,216.95,332.13,67.423321,1.0,0.333333,1.0,0.083333,1.0,33.0,4500.0,0.0,12.0,0,C13212,607.20006,471.103957,206.952931
1.0,0.0,0.0,0.0,5105.254316,0.0,0.0,0.0,0.416667,14.0,0.0,10000.0,0.0,12.0,1,C10445,8647.057641,2052.533488,1886.223361
1.0,0.0,0.0,0.0,2123.721395,0.0,0.0,0.0,0.333333,9.0,0.0,2500.0,0.0,12.0,1,C11996,1663.967468,1566.483167,391.114652
1.0,521.32,200.0,321.32,2054.006911,0.666667,0.083333,0.666667,0.416667,8.0,9.0,5000.0,0.0,12.0,0,C13510,4146.601225,1147.148308,1070.072907
1.0,179.23,0.0,179.23,2682.810269,0.416667,0.0,0.416667,0.25,14.0,5.0,6000.0,0.090909,12.0,1,C18118,2091.582046,1152.07779,1281.740206
0.8,245.01,245.01,0.0,4377.526126,0.1,0.1,0.0,0.6,22.0,1.0,2500.0,0.0,10.0,1,C19035,1478.089943,3168.779374,966.611926
1.0,678.0,678.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,0.0,12.0,0,C10954,1894.11023,992.569418,1111.413896
1.0,505.79,112.49,393.3,1601.520906,0.916667,0.166667,0.75,0.416667,5.0,12.0,5000.0,0.0,12.0,0,C17356,4408.966613,1210.835102,1190.58657
1.0,0.0,0.0,0.0,136.209339,0.0,0.0,0.0,0.083333,2.0,0.0,1700.0,0.0,12.0,1,C17522,1609.514614,277.622861,705.401828
0.636364,796.56,0.0,796.56,0.0,1.0,0.0,1.0,0.0,0.0,13.0,4000.0,0.636364,12.0,0,C10789,23.276656,912.478311,102.895907
1.0,0.0,0.0,0.0,9579.677222,0.0,0.0,0.0,0.5,9.0,0.0,5000.0,0.0,6.0,1,C11999,4626.278301,613.553141,633.691762
0.909091,44.0,44.0,0.0,1069.450087,0.083333,0.083333,0.0,0.166667,4.0,1.0,1200.0,0.0,12.0,1,C18538,1016.52185,54.983629,4080.472538
0.909091,4061.96,4061.96,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,35.0,500.0,0.75,12.0,0,C18845,42.577756,3716.880684,92.058823
1.0,499.92,0.0,499.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,0.0,12.0,0,C15735,1167.254965,897.514706,1358.434639
0.545455,0.0,0.0,0.0,9671.336737,0.0,0.0,0.0,0.083333,1.0,0.0,10500.0,0.0,12.0,1,C10662,5347.377116,3239.303839,3614.801495
0.181818,52.68,0.0,52.68,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,500.0,1.0,12.0,1,C18839,2.892853,290.072441,124.724211
1.0,0.0,0.0,0.0,1784.023712,0.0,0.0,0.0,0.25,5.0,0.0,3500.0,0.0,12.0,1,C14013,1509.525178,513.387513,518.481808
1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,0.0,12.0,1,C10242,2229.857287,542.7463,628.211031
0.272727,17945.0,17945.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,18000.0,0.0,12.0,1,C14338,1268.809031,50721.48336,1149.747342
1.0,0.0,0.0,0.0,413.38083,0.0,0.0,0.0,0.333333,8.0,0.0,1800.0,0.0,12.0,1,C14948,1747.359784,700.732344,755.249544
1.0,5519.0,4986.43,532.57,0.0,1.0,1.0,0.583333,0.0,0.0,91.0,9000.0,0.0,12.0,0,C13501,8161.84873,3723.833142,4650.41017
1.0,1142.6,346.0,796.6,0.0,1.0,0.333333,1.0,0.0,0.0,61.0,5000.0,0.083333,12.0,0,C14277,1044.704008,1881.871223,249.300419
0.363636,1042.52,1042.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,0.5,12.0,1,C11081,140.349336,3212.647061,260.066741
1.0,2068.41,0.0,2068.41,0.0,1.0,0.0,1.0,0.0,0.0,27.0,2500.0,0.25,12.0,0,C17518,71.431411,1984.989648,59.522727
1.0,99.0,99.0,0.0,2999.769235,0.166667,0.166667,0.0,0.583333,10.0,2.0,6000.0,0.0,12.0,1,C13084,5030.927831,1144.381323,1143.067027
0.727273,3407.57,3276.57,131.0,0.0,0.583333,0.583333,0.166667,0.0,0.0,25.0,3000.0,0.714286,12.0,0,C18695,174.228543,4568.864048,226.156063
1.0,156.6,0.0,156.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,0.0,12.0,0,C18888,267.401555,157.691576,1221.503449
1.0,809.79,0.0,809.79,0.0,1.0,0.0,1.0,0.0,0.0,44.0,2700.0,0.916667,12.0,0,C17808,90.582466,766.101615,175.058479
0.909091,194.0,59.0,135.0,0.0,0.416667,0.083333,0.333333,0.0,0.0,6.0,5000.0,0.1,12.0,1,C16333,161.576879,738.457844,197.425096
0.818182,2035.29,1259.58,775.71,0.0,0.75,0.5,0.5,0.0,0.0,29.0,9500.0,0.0,12.0,0,C11243,653.004882,7590.280949,319.680283
1.0,548.79,548.79,0.0,3075.115015,0.583333,0.583333,0.0,0.166667,5.0,48.0,3500.0,0.083333,12.0,1,C14838,3157.715309,3817.151157,852.200705
0.636364,66.25,0.0,66.25,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2500.0,0.0,12.0,1,C16929,177.551278,2283.641666,3116.67911
1.0,319.98,0.0,319.98,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,1.0,6.0,0,C16608,33.535261,264.453806,88.798002
1.0,2080.66,672.48,1408.18,1829.712153,1.0,0.166667,1.0,0.166667,5.0,42.0,6000.0,0.0,12.0,0,C13996,3912.344717,1017.896487,888.469097
1.0,27790.42,14605.99,13184.43,469.074937,1.0,0.666667,1.0,0.083333,1.0,79.0,12000.0,0.727273,12.0,0,C13802,3012.178613,27839.82354,569.401398
1.0,0.0,0.0,0.0,570.718948,0.0,0.0,0.0,0.583333,19.0,0.0,2000.0,0.0,12.0,1,C18282,933.928303,499.243053,358.446917
0.727273,1600.0,0.0,1600.0,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,6000.0,0.666667,12.0,1,C11384,162.905422,2733.152899,156.243291
0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,0.0,12.0,0,C10106,23.394411,712.149153,54.79166
1.0,0.0,0.0,0.0,306.064982,0.0,0.0,0.0,0.25,4.0,0.0,6500.0,0.0,12.0,1,C15350,5829.92767,1438.89528,2351.635775
1.0,794.52,794.52,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,16.0,1750.0,0.0,12.0,1,C10650,1670.928797,1083.625844,1196.302503
1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1000.0,0.0,12.0,1,C12963,967.177679,431.402414,846.724721
0.9,1604.97,0.0,1604.97,0.0,0.9,0.0,0.8,0.0,0.0,9.0,1000.0,0.0,10.0,0,C16195,525.3186,1059.917432,459.831026
0.727273,2141.32,98.0,2043.32,0.0,0.666667,0.083333,0.666667,0.0,0.0,13.0,6500.0,0.0,12.0,1,C15312,114.361988,3361.500799,47.676403
1.0,329.0,37.0,292.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,2500.0,0.0,12.0,0,C18632,1157.568538,603.250222,567.942336
1.0,1171.88,1171.88,0.0,19.619461,0.363636,0.363636,0.0,0.090909,1.0,25.0,3700.0,0.0,11.0,1,C16306,1455.736956,350.750246,343.006271
1.0,773.36,119.8,653.56,0.0,0.333333,0.083333,0.25,0.0,0.0,7.0,3000.0,0.0,12.0,1,C17096,776.585568,1169.758034,233.843501
1.0,0.0,0.0,0.0,584.940187,0.0,0.0,0.0,0.25,5.0,0.0,3500.0,0.0,12.0,1,C17732,2112.63873,540.088813,746.131674
0.545455,1213.23,1213.23,0.0,1751.419465,0.25,0.25,0.0,0.416667,8.0,9.0,6000.0,0.0,12.0,1,C12943,409.194212,5997.800728,178.416838
0.909091,0.0,0.0,0.0,1600.758078,0.0,0.0,0.0,0.909091,13.0,0.0,2300.0,0.0,11.0,1,C10345,2324.086254,2147.890523,2077.873573
1.0,61.46,0.0,61.46,0.0,0.25,0.0,0.25,0.0,0.0,6.0,4000.0,0.0,12.0,1,C12715,1601.692049,399.369214,512.759705
1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,8.0,1200.0,0.0,12.0,1,C13478,1003.774921,257.638043,368.466873
0.454545,0.0,0.0,0.0,2793.801452,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1.0,12.0,1,C15556,268.82613,6801.790399,156.159732
1.0,221.72,0.0,221.72,1324.264801,0.916667,0.0,0.916667,0.333333,5.0,26.0,1700.0,0.0,12.0,0,C17551,1243.68657,2268.784133,554.297666
1.0,60.82,0.0,60.82,2361.473149,0.25,0.0,0.166667,0.5,17.0,3.0,3500.0,0.0,12.0,1,C15111,3092.189629,856.196277,889.485238
1.0,3654.08,291.41,3362.67,0.0,1.0,0.166667,1.0,0.0,0.0,32.0,2500.0,0.333333,12.0,0,C10480,223.772475,3301.334578,180.338402
0.909091,1167.39,1167.39,0.0,200.106907,0.5,0.5,0.0,0.083333,3.0,16.0,2500.0,0.0,12.0,1,C17368,366.084233,470.516409,206.511825
0.727273,665.5,228.0,437.5,0.0,0.416667,0.166667,0.333333,0.0,0.0,12.0,4000.0,0.5,12.0,1,C11125,72.251911,1443.726409,106.632133
1.0,0.0,0.0,0.0,2293.529361,0.0,0.0,0.0,0.333333,8.0,0.0,5500.0,0.0,12.0,1,C14728,5376.083101,3202.100651,12449.67391
1.0,0.0,0.0,0.0,108.260087,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,0.0,12.0,1,C14484,1087.574994,317.447893,226.855527
1.0,861.49,661.49,200.0,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,7000.0,0.0,12.0,1,C10009,1014.926473,688.278568,311.963409
0.666667,369.0,0.0,369.0,991.09837,0.666667,0.0,0.5,0.166667,1.0,6.0,2500.0,0.0,6.0,0,C14044,189.98582,292.582747,101.339007
1.0,0.0,0.0,0.0,2475.856774,0.0,0.0,0.0,0.75,10.0,0.0,2500.0,0.0,8.0,1,C13509,1088.996599,170.234238,214.292795
0.454545,701.25,0.0,701.25,0.0,0.333333,0.0,0.25,0.0,0.0,5.0,3500.0,1.0,12.0,1,C12595,50.006512,1834.431851,132.939468
1.0,365.5,365.5,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,8.0,1200.0,0.0,12.0,1,C16289,1194.885664,566.349364,1362.30698
0.272727,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6500.0,1.0,12.0,1,C11464,19.945714,734.613034,166.057617
0.545455,56.4,56.4,0.0,1680.231932,0.083333,0.083333,0.0,0.166667,3.0,1.0,4000.0,0.5,12.0,1,C16421,330.707721,3613.150681,205.305914
1.0,1347.71,400.0,947.71,175.815755,1.0,0.083333,1.0,0.166667,2.0,45.0,6000.0,0.0,12.0,0,C10032,1162.273324,645.998299,256.848991
0.888889,2659.35,813.0,1846.35,4851.392018,0.888889,0.222222,0.777778,0.333333,34.0,38.0,6000.0,0.0,9.0,0,C14470,5259.14039,2249.612405,4538.542583
1.0,2219.55,1695.03,524.52,950.424076,0.916667,0.75,0.75,0.583333,10.0,33.0,5000.0,0.0,12.0,0,C11710,3414.977831,732.08134,893.816089
1.0,0.0,0.0,0.0,4436.713078,0.0,0.0,0.0,0.444444,7.0,0.0,5000.0,0.0,9.0,1,C16030,1984.636464,849.560918,348.744106
1.0,1182.95,718.75,464.2,0.0,1.0,0.583333,1.0,0.0,0.0,36.0,6000.0,0.0,12.0,0,C13095,3473.463277,955.667752,1243.191013
1.0,1256.49,879.61,376.88,1381.853089,0.666667,0.583333,0.5,0.166667,2.0,32.0,2500.0,0.090909,12.0,0,C13190,2089.451704,637.044684,1072.394817
1.0,1936.01,1471.04,464.97,232.292989,0.916667,0.5,1.0,0.083333,1.0,27.0,2000.0,0.0,12.0,0,C10786,815.427615,1759.115089,232.076866
0.909091,0.0,0.0,0.0,3617.843539,0.0,0.0,0.0,0.272727,4.0,0.0,3500.0,0.0,11.0,1,C16441,2269.978054,745.982616,576.331228
1.0,3157.86,1178.02,1979.84,0.0,1.0,0.916667,1.0,0.0,0.0,31.0,7000.0,0.833333,12.0,0,C12199,309.150506,3291.320691,170.010384
1.0,1767.75,500.0,1267.75,0.0,0.916667,0.083333,0.833333,0.0,0.0,12.0,6000.0,1.0,12.0,0,C13710,132.471933,1757.458646,169.684838
1.0,4340.42,3608.17,732.25,7028.901031,1.0,1.0,0.916667,0.833333,29.0,59.0,11500.0,0.083333,12.0,0,C12347,6887.915143,16616.23528,1688.710521
1.0,143.5,143.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,0.0,12.0,1,C14194,1409.206763,432.361276,300.764907
1.0,341.14,0.0,341.14,0.0,1.0,0.0,1.0,0.0,0.0,23.0,3000.0,0.0,12.0,0,C17910,50.004286,231.514712,135.58233
1.0,0.0,0.0,0.0,1082.684755,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,0.0,12.0,1,C11719,2257.542109,464.716284,659.553866
1.0,211.07,0.0,211.07,994.167915,0.5,0.0,0.416667,0.083333,1.0,6.0,5000.0,0.0,12.0,1,C11790,1597.521193,3187.854069,665.357143
1.0,0.0,0.0,0.0,1331.166485,0.0,0.0,0.0,0.428571,5.0,0.0,1500.0,0.0,7.0,1,C11079,1268.144319,499.961286,206.737107
0.636364,1133.54,1133.54,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,16500.0,0.428571,12.0,1,C14143,136.839366,4802.004681,234.303131
1.0,0.0,0.0,0.0,158.919459,0.0,0.0,0.0,0.333333,6.0,0.0,1700.0,0.0,12.0,1,C16824,1635.964498,464.891311,488.488878
1.0,673.1,646.61,26.49,0.0,1.0,1.0,0.083333,0.0,0.0,18.0,6000.0,1.0,12.0,0,C17170,48.578408,665.773943,186.735956
1.0,921.12,521.14,399.98,0.0,0.75,0.5,0.5,0.0,0.0,14.0,6200.0,0.0,12.0,0,C14607,3258.237364,1323.776141,1011.025921
0.181818,169.01,0.0,169.01,0.0,0.25,0.0,0.25,0.0,0.0,3.0,10000.0,0.666667,12.0,1,C13031,6.149295,731.852542,128.525835
1.0,0.0,0.0,0.0,1865.808018,0.0,0.0,0.0,0.666667,11.0,0.0,3000.0,0.0,12.0,1,C15092,798.693995,180.865117,301.842645
1.0,118.79,118.79,0.0,2176.940929,0.416667,0.416667,0.0,0.166667,5.0,5.0,4000.0,0.0,12.0,1,C11563,1589.41431,349.53025,487.369259
1.0,2461.9,2461.9,0.0,202.816167,0.166667,0.166667,0.0,0.166667,2.0,13.0,5000.0,0.0,12.0,1,C12180,4478.312669,1041.825559,1143.939064
1.0,463.0,74.0,389.0,3096.807933,0.583333,0.083333,0.416667,0.416667,17.0,7.0,12500.0,0.0,12.0,1,C10897,11654.55492,3024.60947,5148.045052
1.0,823.1,407.0,416.1,0.0,0.5,0.166667,0.333333,0.0,0.0,13.0,11500.0,0.0,12.0,1,C11648,4060.966003,3347.328701,1220.529171
1.0,349.0,0.0,349.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,1950.0,0.0,12.0,1,C13480,670.425221,563.652253,218.138964
1.0,71.52,0.0,71.52,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1500.0,0.25,6.0,0,C14968,15.307062,55.180487,69.3025
1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1.0,1.0,1700.0,0.0,12.0,1,C12894,1485.081634,338.531014,542.822761
1.0,780.0,0.0,780.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,0.0,12.0,0,C14947,1906.703614,1338.303471,598.649198
1.0,324.3,324.3,0.0,3965.922581,0.083333,0.083333,0.0,0.666667,16.0,2.0,7000.0,0.166667,12.0,1,C14534,4408.242337,7975.31466,1302.96803
0.909091,1276.72,810.0,466.72,0.0,0.416667,0.083333,0.333333,0.0,0.0,5.0,6000.0,0.166667,12.0,1,C15882,47.162463,602.244665,94.668806
1.0,790.6,63.9,726.7,0.0,1.0,0.083333,1.0,0.0,0.0,42.0,1500.0,0.166667,12.0,0,C13001,241.097264,478.948292,168.169675
0.727273,531.48,0.0,531.48,6394.923585,0.333333,0.0,0.25,0.083333,1.0,7.0,7000.0,0.25,12.0,1,C12757,2478.086158,11480.8742,772.60429
1.0,270.02,270.02,0.0,139.701781,0.083333,0.083333,0.0,0.166667,2.0,2.0,6000.0,0.0,12.0,1,C11661,5344.347568,1467.932074,2425.197792
1.0,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9.0,53.0,1700.0,0.0,12.0,0,C17770,1361.815512,1668.192483,585.993296
1.0,0.0,0.0,0.0,1356.070364,0.0,0.0,0.0,0.166667,2.0,0.0,6500.0,0.166667,12.0,1,C17121,1062.485488,3602.698387,299.351881
0.5,211.22,83.0,128.22,3214.78962,0.6,0.1,0.5,0.2,23.0,6.0,3500.0,0.0,10.0,1,C12337,815.832195,1664.863771,168.230369
0.818182,1146.59,650.78,495.81,0.0,0.666667,0.166667,0.5,0.0,0.0,14.0,4500.0,0.5,12.0,1,C11646,70.457831,904.796957,82.491959
1.0,0.0,0.0,0.0,3843.962731,0.0,0.0,0.0,0.083333,2.0,0.0,8000.0,0.0,12.0,1,C12513,7593.590618,1534.809766,2012.365718
1.0,89.96,0.0,89.96,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,4700.0,0.0,12.0,1,C14029,316.095114,301.153658,202.370136
1.0,0.0,0.0,0.0,4459.741851,0.0,0.0,0.0,0.666667,14.0,0.0,6000.0,0.0,12.0,1,C11111,3409.130731,2203.045653,1023.380975
1.0,8.4,8.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10500.0,0.0,12.0,0,C10840,3405.005439,1015.698271,795.091125
0.636364,548.02,0.0,548.02,0.0,0.416667,0.0,0.333333,0.0,0.0,8.0,4000.0,0.4,12.0,1,C16496,54.055548,695.091566,111.441098
1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0.0,10.0,1000.0,0.0,12.0,0,C16939,339.039307,102.011016,294.47698
0.272727,89.0,0.0,89.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,1.0,12.0,1,C11595,18.218714,1095.921001,173.068884
1.0,0.0,0.0,0.0,1957.749127,0.0,0.0,0.0,0.428571,9.0,0.0,2950.0,0.0,7.0,1,C16974,2347.486095,3781.991205,3743.011386
1.0,499.92,0.0,499.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,0.416667,12.0,0,C11090,56.536572,496.551862,194.502845
1.0,779.7,290.0,489.7,0.0,1.0,0.166667,0.833333,0.0,0.0,14.0,9000.0,0.5,12.0,0,C15161,62.996845,775.601851,155.518201
1.0,2094.99,1357.0,737.99,2392.186586,1.0,0.5,1.0,0.166667,2.0,23.0,7600.0,0.0,12.0,0,C11190,4550.717687,3172.264416,1091.281356
1.0,0.0,0.0,0.0,5566.777503,0.0,0.0,0.0,0.25,8.0,0.0,7500.0,0.0,12.0,1,C11588,1787.535327,4592.708912,461.680587
1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18.0,0.0,7500.0,0.0,12.0,1,C10484,4458.055159,1088.755323,1189.693931
0.272727,0.0,0.0,0.0,4799.003911,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,1.0,12.0,1,C11266,408.732898,19666.29097,678.362107
1.0,0.0,0.0,0.0,279.693602,0.0,0.0,0.0,0.333333,4.0,0.0,1600.0,0.0,12.0,1,C13132,1394.445085,389.817084,510.935129
1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6.0,10.0,6000.0,0.0,12.0,1,C10302,5790.930626,1515.594331,2092.915898
1.0,1325.21,1017.21,308.0,0.0,0.75,0.583333,0.416667,0.0,0.0,14.0,3000.0,0.0,12.0,0,C12566,705.645246,860.265446,227.004657
1.0,0.0,0.0,0.0,3889.579805,0.0,0.0,0.0,0.75,21.0,0.0,9000.0,0.0,12.0,1,C16652,7337.853622,2526.186156,2075.774372
1.0,661.3,0.0,661.3,477.825546,1.0,0.0,0.9,0.1,1.0,13.0,1200.0,0.25,10.0,0,C18786,117.344883,562.896648,150.940292
0.272727,0.0,0.0,0.0,928.309409,0.0,0.0,0.0,0.090909,1.0,0.0,3000.0,0.0,11.0,1,C15055,229.878735,101.7826,203.285024
1.0,0.0,0.0,0.0,2557.006793,0.0,0.0,0.0,0.25,9.0,0.0,7600.0,0.0,12.0,1,C13770,6644.82923,1648.570068,2284.360915
1.0,927.1,927.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1500.0,1.0,12.0,0,C11199,76.059828,906.712652,163.265372
0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4.0,17.0,2500.0,0.0,12.0,0,C18700,2046.727519,242.742734,10729.19416
1.0,0.0,0.0,0.0,126.637116,0.0,0.0,0.0,0.166667,3.0,0.0,1500.0,0.0,12.0,1,C12297,1380.728565,279.782836,515.444012
1.0,1216.58,561.9,654.68,0.0,0.666667,0.166667,0.666667,0.0,0.0,12.0,4000.0,0.0,12.0,0,C14488,1451.584485,603.722261,318.083871
1.0,275.0,0.0,275.0,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1000.0,0.0,12.0,0,C13749,980.034696,537.693669,649.808406
1.0,1241.4,626.4,615.0,0.0,0.666667,0.25,0.666667,0.0,0.0,22.0,11000.0,0.0,12.0,0,C15155,3711.955487,848.624102,855.287602
1.0,0.0,0.0,0.0,2795.907452,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,0.0,12.0,1,C16804,2382.49454,434.164247,1107.00925
1.0,605.52,0.0,605.52,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,0.0,12.0,0,C18980,87.026009,511.637312,175.012705
1.0,4065.66,1681.51,2384.15,2411.584248,1.0,0.333333,1.0,0.333333,5.0,36.0,5000.0,0.0,12.0,0,C15970,3830.916541,3811.271434,1169.995934
1.0,411.38,411.38,0.0,99.078081,0.25,0.25,0.0,0.083333,1.0,5.0,2500.0,0.0,12.0,1,C10619,1946.447038,1403.266638,513.547978
0.333333,63.4,35.09,28.31,0.0,0.222222,0.111111,0.111111,0.0,0.0,2.0,500.0,0.0,9.0,1,C19073,7.4726,83.417439,106.028116
1.0,2102.13,1091.37,1010.76,1578.03608,1.0,0.833333,0.916667,0.5,23.0,45.0,1000.0,0.272727,12.0,0,C15912,626.359675,3537.414389,228.297707
0.777778,256.5,0.0,256.5,0.0,0.666667,0.0,0.555556,0.0,0.0,6.0,2000.0,0.8,9.0,0,C14153,18.354425,306.969886,109.781933
1.0,94.0,94.0,0.0,234.639631,0.083333,0.083333,0.0,0.083333,1.0,1.0,1400.0,0.0,12.0,1,C14541,1241.882057,539.459472,456.550057
